# di dj Natom ENERGY_initial(eV) ENERGY_final(eV)
  0.000000    0.000000   1.202325   0.579824  13786  -95911.203213098706328  -95911.203213098706328
  0.000000    0.083333   1.202325   0.579824  13786  -95911.158009110193234  -95911.158009110193234
  0.000000    0.166667   1.202325   0.579824  13786  -95911.022438947300543  -95911.022438947300543
  0.000000    0.250000   1.202325   0.579824  13786  -95910.798826999802259  -95910.798826999802259
  0.000000    0.333333   1.202325   0.579824  13786  -95910.486648263395182  -95910.486648263395182
  0.000000    0.416667   1.202325   0.579824  13786  -95910.082140461105155  -95910.082140461105155
  0.000000    0.500000   1.202325   0.579824  13786  -95909.589013685399550  -95909.589013685399550
  0.000000    0.583333   1.202325   0.579824  13786  -95909.009630466796807  -95909.009630466796807
  0.000000    0.666667   1.202325   0.579824  13786  -95908.492517409002176  -95908.492517409002176
  0.000000    0.750000   1.202325   0.579824  13786  -95909.149345788406208  -95909.149345788406208
  0.000000    0.833333   1.202325   0.579824  13786  -95909.710978762304876  -95909.710978762304876
  0.000000    0.916667   1.202325   0.579824  13786  -95910.180719785901601  -95910.180719785901601
  0.000000    1.000000   1.202325   0.579824  13786  -95910.553890660201432  -95910.553890660201432
  0.083333    0.000000   1.202325   0.579824  13786  -95911.142215613799635  -95911.142215613799635
  0.083333    0.083333   1.202325   0.579824  13786  -95911.101060345594306  -95911.101060345594306
  0.083333    0.166667   1.202325   0.579824  13786  -95910.975021716294577  -95910.975021716294577
  0.083333    0.250000   1.202325   0.579824  13786  -95910.765880598904914  -95910.765880598904914
  0.083333    0.333333   1.202325   0.579824  13786  -95910.474787423503585  -95910.474787423503585
  0.083333    0.416667   1.202325   0.579824  13786  -95910.104334378906060  -95910.104334378906060
  0.083333    0.500000   1.202325   0.579824  13786  -95909.674423035903601  -95909.674423035903601
  0.083333    0.583333   1.202325   0.579824  13786  -95909.337043074905523  -95909.337043074905523
  0.083333    0.666667   1.202325   0.579824  13786  -95909.187190075303079  -95909.187190075303079
  0.083333    0.750000   1.202325   0.579824  13786  -95909.498625563996029  -95909.498625563996029
  0.083333    0.833333   1.202325   0.579824  13786  -95909.820742739699199  -95909.820742739699199
  0.083333    0.916667   1.202325   0.579824  13786  -95910.133659325394547  -95910.133659325394547
  0.083333    1.000000   1.202325   0.579824  13786  -95910.469112715392839  -95910.469112715392839
  0.166667    0.000000   1.202325   0.579824  13786  -95910.958091655193130  -95910.958091655193130
  0.166667    0.083333   1.202325   0.579824  13786  -95910.927361322101206  -95910.927361322101206
  0.166667    0.166667   1.202325   0.579824  13786  -95910.821694061596645  -95910.821694061596645
  0.166667    0.250000   1.202325   0.579824  13786  -95910.645547540101688  -95910.645547540101688
  0.166667    0.333333   1.202325   0.579824  13786  -95910.417628870593035  -95910.417628870593035
  0.166667    0.416667   1.202325   0.579824  13786  -95910.218052339900169  -95910.218052339900169
  0.166667    0.500000   1.202325   0.579824  13786  -95910.065423999505583  -95910.065423999505583
  0.166667    0.583333   1.202325   0.579824  13786  -95909.887354971506284  -95909.887354971506284
  0.166667    0.666667   1.202325   0.579824  13786  -95909.754043653796543  -95909.754043653796543
  0.166667    0.750000   1.202325   0.579824  13786  -95909.997898588597309  -95909.997898588597309
  0.166667    0.833333   1.202325   0.579824  13786  -95910.253553086702595  -95910.253553086702595
  0.166667    0.916667   1.202325   0.579824  13786  -95910.421090187606751  -95910.421090187606751
  0.166667    1.000000   1.202325   0.579824  13786  -95910.507752105593681  -95910.507752105593681
  0.250000    0.000000   1.202325   0.579824  13786  -95910.665049816801911  -95910.665049816801911
  0.250000    0.083333   1.202325   0.579824  13786  -95910.668672679297742  -95910.668672679297742
  0.250000    0.166667   1.202325   0.579824  13786  -95910.637257050795597  -95910.637257050795597
  0.250000    0.250000   1.202325   0.579824  13786  -95910.635480159297003  -95910.635480159297003
  0.250000    0.333333   1.202325   0.579824  13786  -95910.638711625404540  -95910.638711625404540
  0.250000    0.416667   1.202325   0.579824  13786  -95910.594945073695271  -95910.594945073695271
  0.250000    0.500000   1.202325   0.579824  13786  -95910.484100725705503  -95910.484100725705503
  0.250000    0.583333   1.202325   0.579824  13786  -95910.311890465396573  -95910.311890465396573
  0.250000    0.666667   1.202325   0.579824  13786  -95910.170165402800194  -95910.170165402800194
  0.250000    0.750000   1.202325   0.579824  13786  -95910.391510992398253  -95910.391510992398253
  0.250000    0.833333   1.202325   0.579824  13786  -95910.618926037306665  -95910.618926037306665
  0.250000    0.916667   1.202325   0.579824  13786  -95910.756808770005591  -95910.756808770005591
  0.250000    1.000000   1.202325   0.579824  13786  -95910.798834519897355  -95910.798834519897355
  0.333333    0.000000   1.202325   0.579824  13786  -95910.383832459498080  -95910.383832459498080
  0.333333    0.083333   1.202325   0.579824  13786  -95910.598321408499032  -95910.598321408499032
  0.333333    0.166667   1.202325   0.579824  13786  -95910.777035164195695  -95910.777035164195695
  0.333333    0.250000   1.202325   0.579824  13786  -95910.891294369197567  -95910.891294369197567
  0.333333    0.333333   1.202325   0.579824  13786  -95910.932337682301295  -95910.932337682301295
  0.333333    0.416667   1.202325   0.579824  13786  -95910.895879577306914  -95910.895879577306914
  0.333333    0.500000   1.202325   0.579824  13786  -95910.778844737797044  -95910.778844737797044
  0.333333    0.583333   1.202325   0.579824  13786  -95910.594163278001361  -95910.594163278001361
  0.333333    0.666667   1.202325   0.579824  13786  -95910.446822667407105  -95910.446822667407105
  0.333333    0.750000   1.202325   0.579824  13786  -95910.656858805494267  -95910.656858805494267
  0.333333    0.833333   1.202325   0.579824  13786  -95910.869155465305084  -95910.869155465305084
  0.333333    0.916667   1.202325   0.579824  13786  -95910.998614507494494  -95910.998614507494494
  0.333333    1.000000   1.202325   0.579824  13786  -95911.033376414401573  -95911.033376414401573
  0.416667    0.000000   1.202325   0.579824  13786  -95910.417709286499303  -95910.417709286499303
  0.416667    0.083333   1.202325   0.579824  13786  -95910.712039726902731  -95910.712039726902731
  0.416667    0.166667   1.202325   0.579824  13786  -95910.930421252603992  -95910.930421252603992
  0.416667    0.250000   1.202325   0.579824  13786  -95911.066715040593408  -95911.066715040593408
  0.416667    0.333333   1.202325   0.579824  13786  -95911.114641707099508  -95911.114641707099508
  0.416667    0.416667   1.202325   0.579824  13786  -95911.072000497093541  -95911.072000497093541
  0.416667    0.500000   1.202325   0.579824  13786  -95910.941145718796179  -95910.941145718796179
  0.416667    0.583333   1.202325   0.579824  13786  -95910.741545992204919  -95910.741545992204919
  0.416667    0.666667   1.202325   0.579824  13786  -95910.602011368595413  -95910.602011368595413
  0.416667    0.750000   1.202325   0.579824  13786  -95910.805830938101280  -95910.805830938101280
  0.416667    0.833333   1.202325   0.579824  13786  -95911.009071862805285  -95911.009071862805285
  0.416667    0.916667   1.202325   0.579824  13786  -95911.135640436899848  -95911.135640436899848
  0.416667    1.000000   1.202325   0.579824  13786  -95911.170727461692877  -95911.170727461692877
  0.500000    0.000000   1.202325   0.579824  13786  -95910.422828737006057  -95910.422828737006057
  0.500000    0.083333   1.202325   0.579824  13786  -95910.735934910495416  -95910.735934910495416
  0.500000    0.166667   1.202325   0.579824  13786  -95910.967306350998115  -95910.967306350998115
  0.500000    0.250000   1.202325   0.579824  13786  -95911.112294010599726  -95911.112294010599726
  0.500000    0.333333   1.202325   0.579824  13786  -95911.162448304603458  -95911.162448304603458
  0.500000    0.416667   1.202325   0.579824  13786  -95911.114538849404198  -95911.114538849404198
  0.500000    0.500000   1.202325   0.579824  13786  -95910.972249762693536  -95910.972249762693536
  0.500000    0.583333   1.202325   0.579824  13786  -95910.760478522293852  -95910.760478522293852
  0.500000    0.666667   1.202325   0.579824  13786  -95910.644623094398412  -95910.644623094398412
  0.500000    0.750000   1.202325   0.579824  13786  -95910.847207532904577  -95910.847207532904577
  0.500000    0.833333   1.202325   0.579824  13786  -95911.042178735602647  -95911.042178735602647
  0.500000    0.916667   1.202325   0.579824  13786  -95911.164232558599906  -95911.164232558599906
  0.500000    1.000000   1.202325   0.579824  13786  -95911.198846490806318  -95911.198846490806318
  0.583333    0.000000   1.202325   0.579824  13786  -95910.351955398597056  -95910.351955398597056
  0.583333    0.083333   1.202325   0.579824  13786  -95910.649908032093663  -95910.649908032093663
  0.583333    0.166667   1.202325   0.579824  13786  -95910.880390503705712  -95910.880390503705712
  0.583333    0.250000   1.202325   0.579824  13786  -95911.028276015102165  -95911.028276015102165
  0.583333    0.333333   1.202325   0.579824  13786  -95911.078600687396829  -95911.078600687396829
  0.583333    0.416667   1.202325   0.579824  13786  -95911.025522274198011  -95911.025522274198011
  0.583333    0.500000   1.202325   0.579824  13786  -95910.873207890297635  -95910.873207890297635
  0.583333    0.583333   1.202325   0.579824  13786  -95910.651269144596881  -95910.651269144596881
  0.583333    0.666667   1.202325   0.579824  13786  -95910.565137990095536  -95910.565137990095536
  0.583333    0.750000   1.202325   0.579824  13786  -95910.768327529105591  -95910.768327529105591
  0.583333    0.833333   1.202325   0.579824  13786  -95910.956886715794099  -95910.956886715794099
  0.583333    0.916667   1.202325   0.579824  13786  -95911.074819171204581  -95911.074819171204581
  0.583333    1.000000   1.202325   0.579824  13786  -95911.109873176494148  -95911.109873176494148
  0.666667    0.000000   1.202325   0.579824  13786  -95910.466445029305760  -95910.466445029305760
  0.666667    0.083333   1.202325   0.579824  13786  -95910.545943419696414  -95910.545943419696414
  0.666667    0.166667   1.202325   0.579824  13786  -95910.707992240495514  -95910.707992240495514
  0.666667    0.250000   1.202325   0.579824  13786  -95910.836742974206572  -95910.836742974206572
  0.666667    0.333333   1.202325   0.579824  13786  -95910.878038037903025  -95910.878038037903025
  0.666667    0.416667   1.202325   0.579824  13786  -95910.818176534798113  -95910.818176534798113
  0.666667    0.500000   1.202325   0.579824  13786  -95910.658393084901036  -95910.658393084901036
  0.666667    0.583333   1.202325   0.579824  13786  -95910.429242522703134  -95910.429242522703134
  0.666667    0.666667   1.202325   0.579824  13786  -95910.361253224793472  -95910.361253224793472
  0.666667    0.750000   1.202325   0.579824  13786  -95910.564388936007163  -95910.564388936007163
  0.666667    0.833333   1.202325   0.579824  13786  -95910.749368142904132  -95910.749368142904132
  0.666667    0.916667   1.202325   0.579824  13786  -95910.864957716403296  -95910.864957716403296
  0.666667    1.000000   1.202325   0.579824  13786  -95910.903883149294415  -95910.903883149294415
  0.750000    0.000000   1.202325   0.579824  13786  -95910.777300853093038  -95910.777300853093038
  0.750000    0.083333   1.202325   0.579824  13786  -95910.759067331193364  -95910.759067331193364
  0.750000    0.166667   1.202325   0.579824  13786  -95910.672997495799791  -95910.672997495799791
  0.750000    0.250000   1.202325   0.579824  13786  -95910.608298269202351  -95910.608298269202351
  0.750000    0.333333   1.202325   0.579824  13786  -95910.598355733905919  -95910.598355733905919
  0.750000    0.416667   1.202325   0.579824  13786  -95910.519463381395326  -95910.519463381395326
  0.750000    0.500000   1.202325   0.579824  13786  -95910.349506253201980  -95910.349506253201980
  0.750000    0.583333   1.202325   0.579824  13786  -95910.110465415506042  -95910.110465415506042
  0.750000    0.666667   1.202325   0.579824  13786  -95910.032429704704555  -95910.032429704704555
  0.750000    0.750000   1.202325   0.579824  13786  -95910.235318559498410  -95910.235318559498410
  0.750000    0.833333   1.202325   0.579824  13786  -95910.423448669796926  -95910.423448669796926
  0.750000    0.916667   1.202325   0.579824  13786  -95910.546980604995042  -95910.546980604995042
  0.750000    1.000000   1.202325   0.579824  13786  -95910.606460656694253  -95910.606460656694253
  0.833333    0.000000   1.202325   0.579824  13786  -95911.022076352004660  -95911.022076352004660
  0.833333    0.083333   1.202325   0.579824  13786  -95910.989560919799260  -95910.989560919799260
  0.833333    0.166667   1.202325   0.579824  13786  -95910.864362546199118  -95910.864362546199118
  0.833333    0.250000   1.202325   0.579824  13786  -95910.654214473193861  -95910.654214473193861
  0.833333    0.333333   1.202325   0.579824  13786  -95910.388806210306939  -95910.388806210306939
  0.833333    0.416667   1.202325   0.579824  13786  -95910.184272166996379  -95910.184272166996379
  0.833333    0.500000   1.202325   0.579824  13786  -95909.970981320002466  -95909.970981320002466
  0.833333    0.583333   1.202325   0.579824  13786  -95909.698579686606536  -95909.698579686606536
  0.833333    0.666667   1.202325   0.579824  13786  -95909.569817940995563  -95909.569817940995563
  0.833333    0.750000   1.202325   0.579824  13786  -95909.781576197696268  -95909.781576197696268
  0.833333    0.833333   1.202325   0.579824  13786  -95909.995698717393680  -95909.995698717393680
  0.833333    0.916667   1.202325   0.579824  13786  -95910.183958638401236  -95910.183958638401236
  0.833333    1.000000   1.202325   0.579824  13786  -95910.421081998996669  -95910.421081998996669
  0.916667    0.000000   1.202325   0.579824  13786  -95911.166166539493133  -95911.166166539493133
  0.916667    0.083333   1.202325   0.579824  13786  -95911.134402889205376  -95911.134402889205376
  0.916667    0.166667   1.202325   0.579824  13786  -95911.008029022195842  -95911.008029022195842
  0.916667    0.250000   1.202325   0.579824  13786  -95910.790122685604729  -95910.790122685604729
  0.916667    0.333333   1.202325   0.579824  13786  -95910.482995715705329  -95910.482995715705329
  0.916667    0.416667   1.202325   0.579824  13786  -95910.087847022499773  -95910.087847022499773
  0.916667    0.500000   1.202325   0.579824  13786  -95909.636884800100233  -95909.636884800100233
  0.916667    0.583333   1.202325   0.579824  13786  -95909.224152615497587  -95909.224152615497587
  0.916667    0.666667   1.202325   0.579824  13786  -95908.969171173303039  -95908.969171173303039
  0.916667    0.750000   1.202325   0.579824  13786  -95909.253398488101084  -95909.253398488101084
  0.916667    0.833333   1.202325   0.579824  13786  -95909.687872738693841  -95909.687872738693841
  0.916667    0.916667   1.202325   0.579824  13786  -95910.124495522599318  -95910.124495522599318
  0.916667    1.000000   1.202325   0.579824  13786  -95910.489884300302947  -95910.489884300302947
  1.000000    0.000000   1.202325   0.579824  13786  -95911.198807108405163  -95911.198807108405163
  1.000000    0.083333   1.202325   0.579824  13786  -95911.171156953307218  -95911.171156953307218
  1.000000    0.166667   1.202325   0.579824  13786  -95911.053433046996361  -95911.053433046996361
  1.000000    0.250000   1.202325   0.579824  13786  -95910.847713001203374  -95910.847713001203374
  1.000000    0.333333   1.202325   0.579824  13786  -95910.551978300398332  -95910.551978300398332
  1.000000    0.416667   1.202325   0.579824  13786  -95910.160404836104135  -95910.160404836104135
  1.000000    0.500000   1.202325   0.579824  13786  -95909.674416686902987  -95909.674416686902987
  1.000000    0.583333   1.202325   0.579824  13786  -95909.098961945099290  -95909.098961945099290
  1.000000    0.666667   1.202325   0.579824  13786  -95908.621148718695622  -95908.621148718695622
  1.000000    0.750000   1.202325   0.579824  13786  -95909.090088250100962  -95909.090088250100962
  1.000000    0.833333   1.202325   0.579824  13786  -95909.645337436202681  -95909.645337436202681
  1.000000    0.916667   1.202325   0.579824  13786  -95910.116373519893386  -95910.116373519893386
  1.000000    1.000000   1.202325   0.579824  13786  -95910.495209790198714  -95910.495209790198714
